Episode #2120  |  Val. Score: -0.90  |  Avg. Val. Score: -0.57  |  Epsilon: 0.307  |  Time elapsed: 1164.46s
Episode #2130  |  Val. Score: -0.80  |  Avg. Val. Score: -0.57  |  Epsilon: 0.306  |  Time elapsed: 1171.56s
Episode #2140  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.304  |  Time elapsed: 1177.12s
Episode #2150  |  Val. Score: -0.70  |  Avg. Val. Score: -0.57  |  Epsilon: 0.303  |  Time elapsed: 1182.39s
Episode #2160  |  Val. Score: +0.10  |  Avg. Val. Score: -0.57  |  Epsilon: 0.301  |  Time elapsed: 1188.98s
Episode #2170  |  Val. Score: -0.20  |  Avg. Val. Score: -0.57  |  Epsilon: 0.299  |  Time elapsed: 1195.14s
Episode #2180  |  Val. Score: -0.50  |  Avg. Val. Score: -0.56  |  Epsilon: 0.298  |  Time elapsed: 1201.29s
Episode #2190  |  Val. Score: -0.80  |  Avg. Val. Score: -0.57  |  Epsilon: 0.296  |  Time elapsed: 1206.50s
Episode #2200  |  Val. Score: -0.50  |  Avg. Val. Score: -0.57  |  Epsilon: 0.296  |  Time elapsed: 1211.76s
Checkpoint saved!
Episode #2210  |  Val. Score: -0.30  |  Avg. Val. Score: -0.57  |  Epsilon: 0.294  |  Time elapsed: 1218.20s
Episode #2220  |  Val. Score: -0.30  |  Avg. Val. Score: -0.56  |  Epsilon: 0.292  |  Time elapsed: 1224.54s
Episode #2230  |  Val. Score: -0.20  |  Avg. Val. Score: -0.56  |  Epsilon: 0.290  |  Time elapsed: 1231.26s
Episode #2240  |  Val. Score: -0.80  |  Avg. Val. Score: -0.56  |  Epsilon: 0.289  |  Time elapsed: 1238.37s
Episode #2250  |  Val. Score: -0.70  |  Avg. Val. Score: -0.56  |  Epsilon: 0.287  |  Time elapsed: 1244.59s
Episode #2260  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.286  |  Time elapsed: 1250.29s
Episode #2270  |  Val. Score: -0.80  |  Avg. Val. Score: -0.57  |  Epsilon: 0.284  |  Time elapsed: 1257.54s
Episode #2280  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.282  |  Time elapsed: 1263.64s
Episode #2290  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.280  |  Time elapsed: 1271.89s
Episode #2300  |  Val. Score: -0.70  |  Avg. Val. Score: -0.57  |  Epsilon: 0.278  |  Time elapsed: 1279.59s
Checkpoint saved!
Episode #2310  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.277  |  Time elapsed: 1285.60s
Episode #2320  |  Val. Score: -0.80  |  Avg. Val. Score: -0.57  |  Epsilon: 0.276  |  Time elapsed: 1291.11s
Episode #2330  |  Val. Score: -0.70  |  Avg. Val. Score: -0.57  |  Epsilon: 0.274  |  Time elapsed: 1295.65s
Episode #2340  |  Val. Score: -0.70  |  Avg. Val. Score: -0.57  |  Epsilon: 0.272  |  Time elapsed: 1300.17s
Episode #2350  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.271  |  Time elapsed: 1304.29s
Episode #2360  |  Val. Score: -0.90  |  Avg. Val. Score: -0.57  |  Epsilon: 0.269  |  Time elapsed: 1310.09s
Episode #2370  |  Val. Score: -0.40  |  Avg. Val. Score: -0.57  |  Epsilon: 0.268  |  Time elapsed: 1315.53s
Episode #2380  |  Val. Score: -0.80  |  Avg. Val. Score: -0.57  |  Epsilon: 0.267  |  Time elapsed: 1320.32s
Episode #2390  |  Val. Score: -1.00  |  Avg. Val. Score: -0.57  |  Epsilon: 0.265  |  Time elapsed: 1326.46s
Episode #2400  |  Val. Score: -0.80  |  Avg. Val. Score: -0.57  |  Epsilon: 0.264  |  Time elapsed: 1332.37s
Checkpoint saved!
Episode #2410  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.263  |  Time elapsed: 1340.66s
Episode #2420  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.261  |  Time elapsed: 1347.05s
Episode #2430  |  Val. Score: -0.40  |  Avg. Val. Score: -0.57  |  Epsilon: 0.260  |  Time elapsed: 1352.09s
Episode #2440  |  Val. Score: -0.60  |  Avg. Val. Score: -0.57  |  Epsilon: 0.259  |  Time elapsed: 1357.29s
Episode #2450  |  Val. Score: -0.40  |  Avg. Val. Score: -0.57  |  Epsilon: 0.257  |  Time elapsed: 1363.38s
Episode #2460  |  Val. Score: -0.70  |  Avg. Val. Score: -0.58  |  Epsilon: 0.256  |  Time elapsed: 1368.55s
Episode #2470  |  Val. Score: -0.70  |  Avg. Val. Score: -0.58  |  Epsilon: 0.255  |  Time elapsed: 1374.22s
Episode #2480  |  Val. Score: -0.80  |  Avg. Val. Score: -0.59  |  Epsilon: 0.254  |  Time elapsed: 1379.54s
Episode #2490  |  Val. Score: -0.80  |  Avg. Val. Score: -0.59  |  Epsilon: 0.252  |  Time elapsed: 1386.46s
Episode #2500  |  Val. Score: -0.80  |  Avg. Val. Score: -0.59  |  Epsilon: 0.250  |  Time elapsed: 1392.68s
Checkpoint saved!
Episode #2510  |  Val. Score: -0.90  |  Avg. Val. Score: -0.60  |  Epsilon: 0.249  |  Time elapsed: 1398.99s
Episode #2520  |  Val. Score: -0.90  |  Avg. Val. Score: -0.61  |  Epsilon: 0.247  |  Time elapsed: 1404.59s
Episode #2530  |  Val. Score: -0.50  |  Avg. Val. Score: -0.61  |  Epsilon: 0.246  |  Time elapsed: 1409.29s
Episode #2540  |  Val. Score: -0.60  |  Avg. Val. Score: -0.62  |  Epsilon: 0.245  |  Time elapsed: 1416.30s
Episode #2550  |  Val. Score: -0.90  |  Avg. Val. Score: -0.62  |  Epsilon: 0.243  |  Time elapsed: 1422.58s
Episode #2560  |  Val. Score: -0.80  |  Avg. Val. Score: -0.63  |  Epsilon: 0.242  |  Time elapsed: 1428.91s
Episode #2570  |  Val. Score: -0.80  |  Avg. Val. Score: -0.63  |  Epsilon: 0.240  |  Time elapsed: 1436.52s
Episode #2580  |  Val. Score: -0.80  |  Avg. Val. Score: -0.64  |  Epsilon: 0.239  |  Time elapsed: 1441.88s
Episode #2590  |  Val. Score: -0.80  |  Avg. Val. Score: -0.64  |  Epsilon: 0.237  |  Time elapsed: 1449.42s
Episode #2600  |  Val. Score: -1.00  |  Avg. Val. Score: -0.64  |  Epsilon: 0.235  |  Time elapsed: 1456.59s
Checkpoint saved!
Episode #2610  |  Val. Score: -0.80  |  Avg. Val. Score: -0.64  |  Epsilon: 0.234  |  Time elapsed: 1463.57s
Episode #2620  |  Val. Score: -0.90  |  Avg. Val. Score: -0.65  |  Epsilon: 0.233  |  Time elapsed: 1470.05s
Episode #2630  |  Val. Score: -0.90  |  Avg. Val. Score: -0.65  |  Epsilon: 0.231  |  Time elapsed: 1477.43s
Episode #2640  |  Val. Score: -0.30  |  Avg. Val. Score: -0.64  |  Epsilon: 0.230  |  Time elapsed: 1482.85s
Episode #2650  |  Val. Score: -1.00  |  Avg. Val. Score: -0.65  |  Epsilon: 0.228  |  Time elapsed: 1488.34s
Episode #2660  |  Val. Score: -1.00  |  Avg. Val. Score: -0.65  |  Epsilon: 0.227  |  Time elapsed: 1494.19s
Episode #2670  |  Val. Score: -0.40  |  Avg. Val. Score: -0.65  |  Epsilon: 0.225  |  Time elapsed: 1501.27s
Episode #2680  |  Val. Score: -0.70  |  Avg. Val. Score: -0.66  |  Epsilon: 0.224  |  Time elapsed: 1506.81s
Episode #2690  |  Val. Score: -1.00  |  Avg. Val. Score: -0.66  |  Epsilon: 0.222  |  Time elapsed: 1512.86s
Episode #2700  |  Val. Score: -1.00  |  Avg. Val. Score: -0.66  |  Epsilon: 0.221  |  Time elapsed: 1519.23s
Checkpoint saved!
Episode #2710  |  Val. Score: -0.20  |  Avg. Val. Score: -0.66  |  Epsilon: 0.219  |  Time elapsed: 1525.82s
Episode #2720  |  Val. Score: -0.30  |  Avg. Val. Score: -0.66  |  Epsilon: 0.218  |  Time elapsed: 1531.51s
Episode #2730  |  Val. Score: -0.60  |  Avg. Val. Score: -0.65  |  Epsilon: 0.216  |  Time elapsed: 1538.10s
Episode #2740  |  Val. Score: -1.00  |  Avg. Val. Score: -0.66  |  Epsilon: 0.215  |  Time elapsed: 1544.14s
Episode #2750  |  Val. Score: -1.00  |  Avg. Val. Score: -0.66  |  Epsilon: 0.214  |  Time elapsed: 1550.27s
Episode #2760  |  Val. Score: -0.80  |  Avg. Val. Score: -0.66  |  Epsilon: 0.213  |  Time elapsed: 1556.89s
Episode #2770  |  Val. Score: -0.40  |  Avg. Val. Score: -0.66  |  Epsilon: 0.211  |  Time elapsed: 1564.61s
Episode #2780  |  Val. Score: -1.00  |  Avg. Val. Score: -0.66  |  Epsilon: 0.210  |  Time elapsed: 1569.96s
Episode #2790  |  Val. Score: -0.50  |  Avg. Val. Score: -0.65  |  Epsilon: 0.209  |  Time elapsed: 1576.74s
Episode #2800  |  Val. Score: -0.80  |  Avg. Val. Score: -0.65  |  Epsilon: 0.208  |  Time elapsed: 1581.64s
Checkpoint saved!
Episode #2810  |  Val. Score: -0.60  |  Avg. Val. Score: -0.65  |  Epsilon: 0.207  |  Time elapsed: 1587.35s
Episode #2820  |  Val. Score: -0.90  |  Avg. Val. Score: -0.66  |  Epsilon: 0.206  |  Time elapsed: 1593.49s
Episode #2830  |  Val. Score: -0.60  |  Avg. Val. Score: -0.65  |  Epsilon: 0.205  |  Time elapsed: 1599.16s
Episode #2840  |  Val. Score: -0.90  |  Avg. Val. Score: -0.66  |  Epsilon: 0.204  |  Time elapsed: 1604.21s
Episode #2850  |  Val. Score: -0.70  |  Avg. Val. Score: -0.66  |  Epsilon: 0.202  |  Time elapsed: 1610.22s
Episode #2860  |  Val. Score: -0.60  |  Avg. Val. Score: -0.66  |  Epsilon: 0.201  |  Time elapsed: 1616.21s
Episode #2870  |  Val. Score: -0.90  |  Avg. Val. Score: -0.66  |  Epsilon: 0.200  |  Time elapsed: 1622.30s
Episode #2880  |  Val. Score: -0.80  |  Avg. Val. Score: -0.66  |  Epsilon: 0.199  |  Time elapsed: 1629.33s
Episode #2890  |  Val. Score: -0.60  |  Avg. Val. Score: -0.66  |  Epsilon: 0.197  |  Time elapsed: 1633.72s
Episode #2900  |  Val. Score: -0.80  |  Avg. Val. Score: -0.67  |  Epsilon: 0.197  |  Time elapsed: 1637.63s
Checkpoint saved!
Episode #2910  |  Val. Score: -0.80  |  Avg. Val. Score: -0.67  |  Epsilon: 0.196  |  Time elapsed: 1642.36s
Episode #2920  |  Val. Score: -0.80  |  Avg. Val. Score: -0.67  |  Epsilon: 0.194  |  Time elapsed: 1646.94s
Episode #2930  |  Val. Score: -0.40  |  Avg. Val. Score: -0.67  |  Epsilon: 0.194  |  Time elapsed: 1651.18s
Episode #2940  |  Val. Score: -0.60  |  Avg. Val. Score: -0.67  |  Epsilon: 0.192  |  Time elapsed: 1658.92s
Episode #2950  |  Val. Score: -0.40  |  Avg. Val. Score: -0.66  |  Epsilon: 0.191  |  Time elapsed: 1665.91s
Episode #2960  |  Val. Score: -0.90  |  Avg. Val. Score: -0.67  |  Epsilon: 0.190  |  Time elapsed: 1671.34s
Episode #2970  |  Val. Score: -0.50  |  Avg. Val. Score: -0.67  |  Epsilon: 0.189  |  Time elapsed: 1678.87s
Episode #2980  |  Val. Score: -0.90  |  Avg. Val. Score: -0.67  |  Epsilon: 0.188  |  Time elapsed: 1685.47s
Episode #2990  |  Val. Score: -0.90  |  Avg. Val. Score: -0.67  |  Epsilon: 0.187  |  Time elapsed: 1691.50s
Episode #3000  |  Val. Score: -0.90  |  Avg. Val. Score: -0.67  |  Epsilon: 0.186  |  Time elapsed: 1697.65s
Checkpoint saved!
Episode #3010  |  Val. Score: -0.80  |  Avg. Val. Score: -0.68  |  Epsilon: 0.184  |  Time elapsed: 1704.77s
Episode #3020  |  Val. Score: -0.80  |  Avg. Val. Score: -0.68  |  Epsilon: 0.183  |  Time elapsed: 1711.16s
Episode #3030  |  Val. Score: -0.60  |  Avg. Val. Score: -0.68  |  Epsilon: 0.182  |  Time elapsed: 1718.70s
Episode #3040  |  Val. Score: -0.70  |  Avg. Val. Score: -0.68  |  Epsilon: 0.181  |  Time elapsed: 1726.02s
Episode #3050  |  Val. Score: -0.80  |  Avg. Val. Score: -0.68  |  Epsilon: 0.180  |  Time elapsed: 1731.86s
Episode #3060  |  Val. Score: -0.70  |  Avg. Val. Score: -0.68  |  Epsilon: 0.178  |  Time elapsed: 1739.34s
Episode #3070  |  Val. Score: -0.80  |  Avg. Val. Score: -0.69  |  Epsilon: 0.177  |  Time elapsed: 1745.83s
Episode #3080  |  Val. Score: -0.60  |  Avg. Val. Score: -0.69  |  Epsilon: 0.176  |  Time elapsed: 1752.91s
Episode #3090  |  Val. Score: -0.70  |  Avg. Val. Score: -0.69  |  Epsilon: 0.175  |  Time elapsed: 1759.74s
Episode #3100  |  Val. Score: -0.40  |  Avg. Val. Score: -0.69  |  Epsilon: 0.174  |  Time elapsed: 1766.97s
Checkpoint saved!
Episode #3110  |  Val. Score: -0.80  |  Avg. Val. Score: -0.69  |  Epsilon: 0.173  |  Time elapsed: 1773.78s
Episode #3120  |  Val. Score: -0.80  |  Avg. Val. Score: -0.69  |  Epsilon: 0.171  |  Time elapsed: 1781.29s
Episode #3130  |  Val. Score: -0.70  |  Avg. Val. Score: -0.69  |  Epsilon: 0.171  |  Time elapsed: 1788.14s
Episode #3140  |  Val. Score: -1.00  |  Avg. Val. Score: -0.69  |  Epsilon: 0.170  |  Time elapsed: 1793.25s
Episode #3150  |  Val. Score: -0.80  |  Avg. Val. Score: -0.69  |  Epsilon: 0.168  |  Time elapsed: 1802.52s
Episode #3160  |  Val. Score: -0.70  |  Avg. Val. Score: -0.70  |  Epsilon: 0.168  |  Time elapsed: 1808.03s
Episode #3170  |  Val. Score: -0.40  |  Avg. Val. Score: -0.70  |  Epsilon: 0.167  |  Time elapsed: 1818.85s
Episode #3180  |  Val. Score: -0.70  |  Avg. Val. Score: -0.71  |  Epsilon: 0.166  |  Time elapsed: 1823.30s
Episode #3190  |  Val. Score: -0.90  |  Avg. Val. Score: -0.71  |  Epsilon: 0.165  |  Time elapsed: 1827.52s
Episode #3200  |  Val. Score: -0.80  |  Avg. Val. Score: -0.71  |  Epsilon: 0.164  |  Time elapsed: 1830.85s
Checkpoint saved!
Episode #3210  |  Val. Score: -0.60  |  Avg. Val. Score: -0.71  |  Epsilon: 0.163  |  Time elapsed: 1835.80s
Episode #3220  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.163  |  Time elapsed: 1842.94s
Episode #3230  |  Val. Score: -0.90  |  Avg. Val. Score: -0.72  |  Epsilon: 0.162  |  Time elapsed: 1849.81s
Episode #3240  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.161  |  Time elapsed: 1859.02s
Episode #3250  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.160  |  Time elapsed: 1865.82s
Episode #3260  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.159  |  Time elapsed: 1873.09s
Episode #3270  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.158  |  Time elapsed: 1879.18s
Episode #3280  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.157  |  Time elapsed: 1885.04s
Episode #3290  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.156  |  Time elapsed: 1892.60s
Episode #3300  |  Val. Score: -1.00  |  Avg. Val. Score: -0.73  |  Epsilon: 0.156  |  Time elapsed: 1898.32s
Checkpoint saved!
Episode #3310  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.155  |  Time elapsed: 1904.67s
Episode #3320  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.154  |  Time elapsed: 1912.34s
Episode #3330  |  Val. Score: -1.00  |  Avg. Val. Score: -0.74  |  Epsilon: 0.153  |  Time elapsed: 1920.52s
Episode #3340  |  Val. Score: -0.80  |  Avg. Val. Score: -0.74  |  Epsilon: 0.152  |  Time elapsed: 1927.53s
Episode #3350  |  Val. Score: -0.90  |  Avg. Val. Score: -0.74  |  Epsilon: 0.152  |  Time elapsed: 1932.28s
Episode #3360  |  Val. Score: -0.40  |  Avg. Val. Score: -0.74  |  Epsilon: 0.151  |  Time elapsed: 1937.35s
Episode #3370  |  Val. Score: -0.60  |  Avg. Val. Score: -0.74  |  Epsilon: 0.150  |  Time elapsed: 1944.02s
Episode #3380  |  Val. Score: -0.70  |  Avg. Val. Score: -0.74  |  Epsilon: 0.150  |  Time elapsed: 1950.20s
Episode #3390  |  Val. Score: -0.70  |  Avg. Val. Score: -0.73  |  Epsilon: 0.149  |  Time elapsed: 1956.47s
Episode #3400  |  Val. Score: -0.60  |  Avg. Val. Score: -0.73  |  Epsilon: 0.149  |  Time elapsed: 1961.54s
Checkpoint saved!
Episode #3410  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.148  |  Time elapsed: 1964.90s
Episode #3420  |  Val. Score: -0.70  |  Avg. Val. Score: -0.74  |  Epsilon: 0.148  |  Time elapsed: 1967.86s
Episode #3430  |  Val. Score: -1.00  |  Avg. Val. Score: -0.74  |  Epsilon: 0.147  |  Time elapsed: 1971.62s
Episode #3440  |  Val. Score: -0.20  |  Avg. Val. Score: -0.74  |  Epsilon: 0.147  |  Time elapsed: 1975.15s
Episode #3450  |  Val. Score: -0.50  |  Avg. Val. Score: -0.74  |  Epsilon: 0.146  |  Time elapsed: 1979.85s
Episode #3460  |  Val. Score: -0.60  |  Avg. Val. Score: -0.74  |  Epsilon: 0.146  |  Time elapsed: 1982.93s
Episode #3470  |  Val. Score: -0.70  |  Avg. Val. Score: -0.74  |  Epsilon: 0.145  |  Time elapsed: 1987.32s
Episode #3480  |  Val. Score: -0.90  |  Avg. Val. Score: -0.74  |  Epsilon: 0.145  |  Time elapsed: 1993.86s
Episode #3490  |  Val. Score: -0.30  |  Avg. Val. Score: -0.73  |  Epsilon: 0.144  |  Time elapsed: 1999.66s
Episode #3500  |  Val. Score: -0.60  |  Avg. Val. Score: -0.73  |  Epsilon: 0.144  |  Time elapsed: 2004.95s
Checkpoint saved!
Episode #3510  |  Val. Score: -0.60  |  Avg. Val. Score: -0.73  |  Epsilon: 0.143  |  Time elapsed: 2011.86s
Episode #3520  |  Val. Score: -0.60  |  Avg. Val. Score: -0.73  |  Epsilon: 0.143  |  Time elapsed: 2017.87s
Episode #3530  |  Val. Score: -0.80  |  Avg. Val. Score: -0.73  |  Epsilon: 0.142  |  Time elapsed: 2024.55s
Episode #3540  |  Val. Score: -0.60  |  Avg. Val. Score: -0.73  |  Epsilon: 0.142  |  Time elapsed: 2029.19s
Episode #3550  |  Val. Score: -0.30  |  Avg. Val. Score: -0.72  |  Epsilon: 0.141  |  Time elapsed: 2035.09s
Episode #3560  |  Val. Score: -0.20  |  Avg. Val. Score: -0.72  |  Epsilon: 0.141  |  Time elapsed: 2040.21s
Episode #3570  |  Val. Score: -0.70  |  Avg. Val. Score: -0.72  |  Epsilon: 0.141  |  Time elapsed: 2044.18s
Episode #3580  |  Val. Score: -0.80  |  Avg. Val. Score: -0.72  |  Epsilon: 0.140  |  Time elapsed: 2047.29s
Episode #3590  |  Val. Score: -0.90  |  Avg. Val. Score: -0.72  |  Epsilon: 0.140  |  Time elapsed: 2051.78s
Episode #3600  |  Val. Score: -0.40  |  Avg. Val. Score: -0.71  |  Epsilon: 0.139  |  Time elapsed: 2055.20s
Checkpoint saved!
Episode #3610  |  Val. Score: -0.30  |  Avg. Val. Score: -0.71  |  Epsilon: 0.139  |  Time elapsed: 2058.24s
Episode #3620  |  Val. Score: -0.20  |  Avg. Val. Score: -0.70  |  Epsilon: 0.138  |  Time elapsed: 2062.58s
Episode #3630  |  Val. Score: -0.20  |  Avg. Val. Score: -0.69  |  Epsilon: 0.138  |  Time elapsed: 2065.65s
Episode #3640  |  Val. Score: -0.70  |  Avg. Val. Score: -0.70  |  Epsilon: 0.137  |  Time elapsed: 2069.13s
Episode #3650  |  Val. Score: -0.70  |  Avg. Val. Score: -0.69  |  Epsilon: 0.137  |  Time elapsed: 2072.69s
Episode #3660  |  Val. Score: -0.60  |  Avg. Val. Score: -0.69  |  Epsilon: 0.137  |  Time elapsed: 2076.33s
Episode #3670  |  Val. Score: -0.20  |  Avg. Val. Score: -0.69  |  Epsilon: 0.136  |  Time elapsed: 2081.11s
Episode #3680  |  Val. Score: -0.60  |  Avg. Val. Score: -0.69  |  Epsilon: 0.136  |  Time elapsed: 2085.93s
Episode #3690  |  Val. Score: -0.20  |  Avg. Val. Score: -0.68  |  Epsilon: 0.136  |  Time elapsed: 2091.16s
Episode #3700  |  Val. Score: -0.50  |  Avg. Val. Score: -0.67  |  Epsilon: 0.135  |  Time elapsed: 2095.43s
Checkpoint saved!
Episode #3710  |  Val. Score: -0.60  |  Avg. Val. Score: -0.68  |  Epsilon: 0.135  |  Time elapsed: 2098.90s
Episode #3720  |  Val. Score: -0.30  |  Avg. Val. Score: -0.68  |  Epsilon: 0.134  |  Time elapsed: 2102.61s
Episode #3730  |  Val. Score: -0.40  |  Avg. Val. Score: -0.68  |  Epsilon: 0.133  |  Time elapsed: 2107.19s
Episode #3740  |  Val. Score: -0.50  |  Avg. Val. Score: -0.67  |  Epsilon: 0.133  |  Time elapsed: 2114.49s
Episode #3750  |  Val. Score: -0.40  |  Avg. Val. Score: -0.66  |  Epsilon: 0.132  |  Time elapsed: 2122.09s
Episode #3760  |  Val. Score: -0.80  |  Avg. Val. Score: -0.66  |  Epsilon: 0.132  |  Time elapsed: 2129.58s
Episode #3770  |  Val. Score: -0.30  |  Avg. Val. Score: -0.66  |  Epsilon: 0.131  |  Time elapsed: 2136.38s
Episode #3780  |  Val. Score: -0.30  |  Avg. Val. Score: -0.66  |  Epsilon: 0.131  |  Time elapsed: 2140.86s
Episode #3790  |  Val. Score: -0.80  |  Avg. Val. Score: -0.66  |  Epsilon: 0.130  |  Time elapsed: 2150.07s
Episode #3800  |  Val. Score: +0.00  |  Avg. Val. Score: -0.65  |  Epsilon: 0.130  |  Time elapsed: 2158.54s
Checkpoint saved!
Episode #3810  |  Val. Score: -0.90  |  Avg. Val. Score: -0.65  |  Epsilon: 0.129  |  Time elapsed: 2165.95s
Episode #3820  |  Val. Score: -0.30  |  Avg. Val. Score: -0.65  |  Epsilon: 0.128  |  Time elapsed: 2171.53s
Episode #3830  |  Val. Score: -0.60  |  Avg. Val. Score: -0.65  |  Epsilon: 0.128  |  Time elapsed: 2176.08s
Episode #3840  |  Val. Score: -1.00  |  Avg. Val. Score: -0.65  |  Epsilon: 0.127  |  Time elapsed: 2183.87s
Episode #3850  |  Val. Score: -0.80  |  Avg. Val. Score: -0.65  |  Epsilon: 0.127  |  Time elapsed: 2190.14s
Episode #3860  |  Val. Score: +0.00  |  Avg. Val. Score: -0.64  |  Epsilon: 0.126  |  Time elapsed: 2197.62s
Episode #3870  |  Val. Score: -0.70  |  Avg. Val. Score: -0.64  |  Epsilon: 0.126  |  Time elapsed: 2205.09s
Episode #3880  |  Val. Score: -0.80  |  Avg. Val. Score: -0.64  |  Epsilon: 0.125  |  Time elapsed: 2210.78s
Episode #3890  |  Val. Score: -0.40  |  Avg. Val. Score: -0.64  |  Epsilon: 0.125  |  Time elapsed: 2216.34s
Episode #3900  |  Val. Score: -0.40  |  Avg. Val. Score: -0.64  |  Epsilon: 0.124  |  Time elapsed: 2219.98s
Checkpoint saved!
Episode #3910  |  Val. Score: -1.00  |  Avg. Val. Score: -0.64  |  Epsilon: 0.124  |  Time elapsed: 2225.32s
Episode #3920  |  Val. Score: -0.60  |  Avg. Val. Score: -0.64  |  Epsilon: 0.123  |  Time elapsed: 2231.80s
Episode #3930  |  Val. Score: -0.80  |  Avg. Val. Score: -0.64  |  Epsilon: 0.123  |  Time elapsed: 2237.42s
Episode #3940  |  Val. Score: -0.60  |  Avg. Val. Score: -0.64  |  Epsilon: 0.122  |  Time elapsed: 2242.98s
Episode #3950  |  Val. Score: -0.80  |  Avg. Val. Score: -0.64  |  Epsilon: 0.122  |  Time elapsed: 2249.29s
Episode #3960  |  Val. Score: -0.40  |  Avg. Val. Score: -0.64  |  Epsilon: 0.121  |  Time elapsed: 2255.24s
Episode #3970  |  Val. Score: -0.70  |  Avg. Val. Score: -0.64  |  Epsilon: 0.121  |  Time elapsed: 2260.03s
Episode #3980  |  Val. Score: -0.50  |  Avg. Val. Score: -0.64  |  Epsilon: 0.120  |  Time elapsed: 2267.45s
Episode #3990  |  Val. Score: -0.30  |  Avg. Val. Score: -0.63  |  Epsilon: 0.120  |  Time elapsed: 2274.09s
Episode #4000  |  Val. Score: -0.70  |  Avg. Val. Score: -0.63  |  Epsilon: 0.119  |  Time elapsed: 2281.32s
Checkpoint saved!
Episode #4010  |  Val. Score: -0.70  |  Avg. Val. Score: -0.63  |  Epsilon: 0.119  |  Time elapsed: 2287.76s
Episode #4020  |  Val. Score: -0.90  |  Avg. Val. Score: -0.63  |  Epsilon: 0.118  |  Time elapsed: 2294.95s
Episode #4030  |  Val. Score: -0.60  |  Avg. Val. Score: -0.63  |  Epsilon: 0.118  |  Time elapsed: 2299.32s
Episode #4040  |  Val. Score: -0.90  |  Avg. Val. Score: -0.63  |  Epsilon: 0.118  |  Time elapsed: 2304.32s
Episode #4050  |  Val. Score: +0.00  |  Avg. Val. Score: -0.62  |  Epsilon: 0.118  |  Time elapsed: 2308.66s
Episode #4060  |  Val. Score: -0.90  |  Avg. Val. Score: -0.62  |  Epsilon: 0.117  |  Time elapsed: 2314.43s
Episode #4070  |  Val. Score: -0.70  |  Avg. Val. Score: -0.62  |  Epsilon: 0.117  |  Time elapsed: 2319.67s
Episode #4080  |  Val. Score: -1.00  |  Avg. Val. Score: -0.63  |  Epsilon: 0.116  |  Time elapsed: 2324.20s
Episode #4090  |  Val. Score: -0.60  |  Avg. Val. Score: -0.63  |  Epsilon: 0.116  |  Time elapsed: 2327.85s
Episode #4100  |  Val. Score: -0.70  |  Avg. Val. Score: -0.63  |  Epsilon: 0.116  |  Time elapsed: 2331.69s
Checkpoint saved!
Episode #4110  |  Val. Score: -0.60  |  Avg. Val. Score: -0.63  |  Epsilon: 0.115  |  Time elapsed: 2334.75s
Episode #4120  |  Val. Score: -1.00  |  Avg. Val. Score: -0.63  |  Epsilon: 0.115  |  Time elapsed: 2338.17s
Episode #4130  |  Val. Score: -0.60  |  Avg. Val. Score: -0.63  |  Epsilon: 0.114  |  Time elapsed: 2342.63s
Episode #4140  |  Val. Score: -0.80  |  Avg. Val. Score: -0.63  |  Epsilon: 0.114  |  Time elapsed: 2346.50s
Episode #4150  |  Val. Score: -0.60  |  Avg. Val. Score: -0.62  |  Epsilon: 0.114  |  Time elapsed: 2349.81s
Episode #4160  |  Val. Score: -0.60  |  Avg. Val. Score: -0.62  |  Epsilon: 0.114  |  Time elapsed: 2352.97s
Episode #4170  |  Val. Score: -1.00  |  Avg. Val. Score: -0.63  |  Epsilon: 0.113  |  Time elapsed: 2356.13s
Episode #4180  |  Val. Score: -0.90  |  Avg. Val. Score: -0.63  |  Epsilon: 0.113  |  Time elapsed: 2359.01s
Episode #4190  |  Val. Score: -1.00  |  Avg. Val. Score: -0.63  |  Epsilon: 0.113  |  Time elapsed: 2362.91s
Episode #4200  |  Val. Score: -0.70  |  Avg. Val. Score: -0.63  |  Epsilon: 0.112  |  Time elapsed: 2365.50s
